trade_date,symbol,transaction_type,quantity,price,trade_value,charges
2025-09-19 09:35:42,EO CE COFORGE 30Sep2025 2040,BUY,375,1.4,525.0,0
2025-08-28 13:08:18,EO CE DIVISLAB 28Aug2025 7000,BUY,100,0.05,5.0,0
2025-06-19 11:03:14,EO CE DMART 26Jun2025 4500,BUY,150,7.45,1117.5,0
2025-08-28 12:04:43,EO CE DMART 28Aug2025 4900,BUY,150,0.2,30.0,0
2025-09-30 14:19:15,EO CE DMART 30Sep2025 5200,BUY,600,0.05,30.0,0
2025-09-30 09:19:42,EO CE DMART 30Sep2025 5400,BUY,600,0.05,30.0,0
2025-09-04 10:14:01,EO CE DMART 30Sep2025 5400,SALE,300,10.5,3150.0,0
2025-07-30 14:37:57,EO CE DMART 31Jul2025 4500,BUY,750,2.15,1612.5,0
2025-07-31 13:35:57,EO CE DMART 31Jul2025 4500,BUY,150,0.05,7.5,0
2025-08-18 12:34:20,EO CE EICHERMOT 28Aug2025 6500,SALE,175,3.65,638.75,0
2025-09-25 10:19:15,EO CE ADANIGREEN 30Sep2025 1260,SALE,600,1.7,1020.0,0
2025-06-10 13:05:09,EO CE ANGELONE 26Jun2025 3600,SALE,200,10.95,2190.0,0
2025-07-16 15:16:26,EO CE ANGELONE 31Jul2025 3300,BUY,500,5.45,2725.0,0
2025-08-18 10:23:36,EO CE ASTRAL 28Aug2025 1400,BUY,425,4.25,1806.25,0
2025-06-10 10:06:14,EO CE INDIANB 26Jun2025 693.75,SALE,950,1.5,1425.0,0
2025-06-17 10:09:24,EO CE INDIANB 26Jun2025 703.75,BUY,950,0.55,522.5,0
2025-09-29 15:14:13,EO CE JINDALSTEL 30Sep2025 1100,BUY,625,0.05,31.25,0
2025-06-20 12:42:04,EO CE KAYNES 26Jun2025 6000,BUY,100,53.2,5320.0,0
2025-07-09 09:41:34,EO CE KAYNES 31Jul2025 7000,SALE,100,51.95,5195.0,0
2025-07-23 14:19:32,EO CE LODHA 31Jul2025 1500,SALE,450,1.9,855.0,0
2025-08-04 12:35:39,EO CE MARUTI 28Aug2025 13000,BUY,50,42.1,2105.0,0
2025-06-13 12:18:33,EO CE MAXHEALTH 26Jun2025 1360,BUY,525,3.15,1653.75,0
2025-06-12 09:54:09,EO CE MAXHEALTH 26Jun2025 1360,SALE,525,2.3,1207.5,0
2025-08-13 12:27:30,EO CE MAXHEALTH 28Aug2025 1440,BUY,525,2.15,1128.75,0
2025-08-14 15:03:09,EO CE MFSL 28Aug2025 1700,BUY,800,3.1,2480.0,0
2025-08-11 12:49:33,EO CE NAUKRI 28Aug2025 1500,SALE,375,2.6,975.0,0
2025-07-09 10:50:44,EO CE GMRAIRPORT 31Jul2025 100,SALE,6975,0.65,4533.75,0
2025-07-08 09:40:36,EO CE HDFCAMC 31Jul2025 5800,SALE,150,10.9,1635.0,0
2025-06-23 14:04:55,EO CE HDFCBANK 26Jun2025 2000,SALE,550,1.25,687.5,0
2025-06-02 09:27:46,EO CE HDFCBANK 26Jun2025 2080,SALE,1650,2.95,4867.5,0
2025-06-06 10:29:32,EO CE HDFCBANK 26Jun2025 2080,BUY,550,3.45,1897.5,0
2025-08-26 13:54:56,EO CE HDFCBANK 28Aug2025 1050,BUY,1100,0.05,55.0,0
2025-09-04 13:03:54,EO CE HDFCLIFE 30Sep2025 860,SALE,1100,0.95,1045.0,0
2025-07-16 15:25:49,EO CE HDFCLIFE 31Jul2025 800,SALE,1100,2.8,3080.0,0
2025-08-18 10:43:56,EO CE HINDUNILVR 28Aug2025 2780,BUY,300,1.8,540.0,0
2025-08-20 11:14:04,EO CE HINDUNILVR 28Aug2025 2900,BUY,900,1.05,945.0,0
2025-06-17 10:09:18,EO CE ICICIBANK 26Jun2025 1520,BUY,700,0.65,455.0,0
2025-06-10 10:04:29,EO CE ICICIBANK 26Jun2025 1520,SALE,700,1.5,1050.0,0
2025-08-18 09:15:02,EO CE SBILIFE 28Aug2025 1960,BUY,375,3.0,1125.0,0
2025-08-21 09:49:07,EO CE SBILIFE 28Aug2025 2040,SALE,375,1.35,506.25,0
2025-07-08 09:59:29,EO CE SIEMENS 31Jul2025 3700,SALE,125,12.0,1500.0,0
2025-07-02 09:51:16,EO CE SOLARINDS 31Jul2025 20000,SALE,75,30.05,2253.75,0
2025-08-01 11:19:27,EO CE TATASTEEL 28Aug2025 180,SALE,11000,0.25,2750.0,0
2025-07-04 11:44:54,EO CE TRENT 31Jul2025 6500,BUY,100,22.1,2210.0,0
2025-07-04 10:54:07,EO CE TRENT 31Jul2025 6500,SALE,100,28.5,2850.0,0
2025-07-18 10:22:35,EO CE WIPRO 31Jul2025 280,SALE,3000,0.85,2550.0,0
2025-09-04 14:54:50,EO PE COLPAL 30Sep2025 2100,SALE,225,1.8,405.0,0
2025-07-22 13:17:23,EO PE COLPAL 31Jul2025 2200,BUY,225,3.05,686.25,0
2025-08-26 09:58:35,EO PE DABUR 28Aug2025 490,BUY,1250,0.2,250.0,0
2025-06-23 11:37:43,EO PE DABUR 31Jul2025 420,SALE,2500,1.3,3250.0,0
2025-09-18 10:57:01,EO CE BAJFINANCE 30Sep2025 1080,SALE,750,1.1,825.0,0
2025-07-09 09:37:58,EO CE BAJFINANCE 31Jul2025 1020,BUY,750,2.6,1950.0,0
2025-07-23 14:39:29,EO CE BAJFINANCE 31Jul2025 1070,BUY,750,1.0,750.0,0
2025-07-25 09:23:58,EO CE BAJFINANCE 31Jul2025 970,SALE,750,0.95,712.5,0
2025-08-07 10:34:28,EO CE BHEL 28Aug2025 250,SALE,2625,0.95,2493.75,0
2025-08-11 12:20:38,EO CE BIOCON 28Aug2025 380,BUY,2500,1.0,2500.0,0
2025-08-11 10:04:59,EO CE BIOCON 28Aug2025 380,SALE,2500,0.9,2250.0,0
2025-08-06 09:23:20,EO CE BOSCHLTD 28Aug2025 45000,SALE,25,85.5,2137.5,0
2025-08-05 09:20:56,EO CE BOSCHLTD 28Aug2025 45000,SALE,25,123.45,3086.25,0
2025-07-30 11:11:37,EO CE BOSCHLTD 31Jul2025 42500,BUY,50,21.15,1057.5,0
2025-09-24 15:02:04,EO CE BRITANNIA 30Sep2025 6400,SALE,125,4.3,537.5,0
2025-06-18 09:59:50,EO CE BSE 26Jun2025 3100,BUY,375,5.1,1912.5,0
2025-08-08 14:15:55,EO PE HINDUNILVR 28Aug2025 2300,BUY,300,2.6,780.0,0
2025-06-27 13:15:34,EO PE HUDCO 31Jul2025 220,BUY,2775,3.5,9712.5,0
2025-09-17 10:06:35,EO PE MARICO 30Sep2025 660,SALE,1200,0.9,1080.0,0
2025-06-19 11:02:29,IO CE BANKNIFTY 26Jun2025 59000,BUY,60,10.85,651.0,0
2025-07-29 11:17:38,IO CE BANKNIFTY 31Jul2025 58000,SALE,35,16.4,574.0,0
2025-07-18 15:16:15,IO CE BANKNIFTY 31Jul2025 59500,BUY,35,18.5,647.5,0
2025-06-18 15:25:57,IO CE MIDCPNIFTY 26Jun2025 13300,BUY,120,33.3,3996.0,0
2025-09-30 15:05:43,IO CE MIDCPNIFTY 30Sep2025 13400,BUY,280,0.05,14.0,0
2025-07-30 11:17:24,IO CE MIDCPNIFTY 31Jul2025 13100,SALE,140,19.9,2786.0,0
2025-07-03 09:17:03,IO CE NIFTY 03Jul2025 25700,SALE,150,7.55,1132.5,0
2025-07-03 10:02:29,IO CE NIFTY 03Jul2025 25700,BUY,225,10.05,2261.25,0
2025-07-03 11:08:51,IO CE NIFTY 03Jul2025 25700,SALE,75,6.9,517.5,0
2025-07-31 15:21:28,IO CE NIFTY 31Jul2025 25500,BUY,75,0.05,3.75,0
2025-07-21 09:40:01,IO CE NIFTY 31Jul2025 26900,BUY,150,1.65,247.5,0
2025-09-01 14:48:43,IO PE NIFTY 02Sep2025 24000,SALE,150,2.0,300.0,0
2025-06-30 09:39:27,IO PE NIFTY 03Jul2025 24700,SALE,150,5.55,832.5,0
2025-06-05 10:07:21,IO PE NIFTY 05Jun2025 24500,SALE,225,5.15,1158.75,0
2025-06-10 13:14:54,IO PE NIFTY 12Jun2025 24800,SALE,75,15.05,1128.75,0
2025-06-24 13:30:30,IO PE NIFTY 26Jun2025 24700,BUY,225,17.75,3993.75,0
2025-06-25 12:46:45,IO PE NIFTY 26Jun2025 25200,SALE,150,64.9,9735.0,0
2025-09-11 14:45:44,EO CE EICHERMOT 30Sep2025 7200,BUY,350,18.25,6387.5,0
2025-09-18 15:21:18,EO CE ETERNAL 30Sep2025 360,BUY,2425,1.1,2667.5,0
2025-08-11 15:00:33,EO CE FORTIS 28Aug2025 980,SALE,775,3.9,3022.5,0
2025-07-21 10:57:07,EO CE HCLTECH 31Jul2025 1700,BUY,350,1.1,385.0,0
2025-07-15 09:59:49,EO CE HCLTECH 31Jul2025 1740,SALE,350,1.4,490.0,0
2025-06-24 09:15:00,EO CE HDFCBANK 26Jun2025 2000,BUY,550,1.95,1072.5,0
2025-06-06 10:29:32,EO CE HDFCBANK 26Jun2025 2080,BUY,1100,3.45,3795.0,0
2025-08-01 11:01:30,EO CE HDFCBANK 28Aug2025 2240,SALE,550,1.0,550.0,0
2025-09-24 11:34:09,EO CE HDFCBANK 30Sep2025 1000,SALE,2200,0.75,1650.0,0
2025-09-04 13:50:42,EO CE HDFCBANK 30Sep2025 1050,BUY,1100,0.7,770.0,0
2025-06-17 13:01:30,EO CE HDFCLIFE 26Jun2025 800,SALE,2200,1.95,4290.0,0
2025-08-21 14:11:38,EO CE HDFCLIFE 28Aug2025 830,SALE,1100,1.4,1540.0,0
2025-09-11 15:13:25,EO CE BAJFINANCE 30Sep2025 1060,SALE,1500,0.95,1425.0,0
2025-09-12 14:38:03,EO CE BAJFINANCE 30Sep2025 1080,SALE,750,2.05,1537.5,0
2025-07-25 09:24:13,EO CE BAJFINANCE 31Jul2025 950,SALE,750,1.9,1425.0,0
2025-08-05 12:21:38,EO CE BOSCHLTD 28Aug2025 45000,SALE,50,189.9,9495.0,0
2025-08-07 09:46:32,EO CE BRITANNIA 28Aug2025 5900,BUY,125,15.15,1893.75,0
2025-06-19 11:02:38,EO CE BSE 26Jun2025 3400,BUY,375,1.7,637.5,0
2025-07-08 10:44:21,EO CE BSE 31Jul2025 3400,SALE,375,3.1,1162.5,0
2025-06-19 11:02:47,EO CE CHOLAFIN 26Jun2025 1800,BUY,625,0.45,281.25,0
2025-07-14 09:23:31,EO CE JUBLFOOD 31Jul2025 800,BUY,1250,0.45,562.5,0
2025-06-24 10:38:45,EO CE KPITTECH 26Jun2025 1420,SALE,400,1.2,480.0,0
2025-07-24 09:46:26,EO CE LODHA 31Jul2025 1480,BUY,450,1.6,720.0,0
2025-08-01 10:08:07,EO CE M&M 28Aug2025 3600,SALE,200,7.4,1480.0,0
2025-08-04 10:24:49,EO CE M&M 28Aug2025 3600,BUY,400,7.1,2840.0,0
2025-08-04 14:58:34,EO CE MARICO 28Aug2025 790,BUY,1200,2.1,2520.0,0
2025-08-20 11:24:16,EO CE MARICO 28Aug2025 800,BUY,2400,0.5,1200.0,0
2025-07-31 09:41:23,EO CE MAXHEALTH 31Jul2025 1400,BUY,1050,0.1,105.0,0
2025-07-04 14:51:32,IO CE BANKNIFTY 31Jul2025 61000,BUY,35,30.1,1053.5,0
2025-06-18 11:41:46,IO CE MIDCPNIFTY 26Jun2025 13400,SALE,120,24.9,2988.0,0
2025-06-18 15:19:45,IO CE MIDCPNIFTY 26Jun2025 13400,BUY,120,20.3,2436.0,0
2025-07-03 15:22:19,EO CE DMART 31Jul2025 4800,SALE,150,18.1,2715.0,0
2025-09-12 10:32:43,EO CE EICHERMOT 30Sep2025 7200,BUY,175,30.2,5285.0,0
2025-09-19 14:54:40,EO CE EICHERMOT 30Sep2025 7600,SALE,175,5.3,927.5,0
2025-06-30 12:31:12,IO CE NIFTY 03Jul2025 25800,BUY,75,46.2,3465.0,0
2025-07-01 12:25:13,IO CE NIFTY 03Jul2025 25800,SALE,150,23.9,3585.0,0
2025-09-23 15:08:59,IO CE NIFTY 23Sep2025 25500,BUY,150,0.15,22.5,0
2025-06-20 09:44:18,IO CE NIFTY 26Jun2025 25300,BUY,225,26.1,5872.5,0
2025-06-23 15:16:20,IO CE NIFTY 26Jun2025 25400,BUY,300,14.1,4230.0,0
2025-08-06 10:35:22,IO CE NIFTY 28Aug2025 27000,BUY,300,2.8,840.0,0
2025-06-17 10:09:33,EO CE CHOLAFIN 26Jun2025 1800,BUY,625,0.95,593.75,0
2025-08-01 14:09:05,EO CE CHOLAFIN 28Aug2025 1600,BUY,1250,5.05,6312.5,0
2025-09-23 15:10:41,EO CE COFORGE 30Sep2025 1900,SALE,375,1.1,412.5,0
2025-09-19 09:35:42,EO CE COFORGE 30Sep2025 2040,BUY,375,1.4,525.0,0
2025-07-31 15:03:39,EO CE COFORGE 31Jul2025 1960,BUY,1500,0.05,75.0,0
2025-07-24 09:23:42,EO CE COFORGE 31Jul2025 2000,SALE,375,2.0,750.0,0
2025-09-30 10:43:02,EO CE CUMMINSIND 30Sep2025 4400,BUY,200,0.05,10.0,0
2025-08-07 15:27:24,EO CE DIVISLAB 28Aug2025 7000,BUY,100,9.5,950.0,0
2025-08-28 12:53:02,EO CE DIVISLAB 28Aug2025 7000,BUY,100,0.05,5.0,0
2025-06-18 13:30:48,EO CE DLF 26Jun2025 890,SALE,825,3.8,3135.0,0
2025-08-19 12:34:20,EO CE DMART 28Aug2025 4800,BUY,150,20.15,3022.5,0
2025-09-30 14:55:54,EO CE DMART 30Sep2025 5100,BUY,600,0.05,30.0,0
2025-08-13 12:00:04,EO CE NYKAA 28Aug2025 240,SALE,12500,0.4,5000.0,0
2025-08-05 09:43:42,EO CE PAYTM 28Aug2025 1200,BUY,725,6.15,4458.75,0
2025-08-29 09:24:31,EO CE PAYTM 30Sep2025 1380,SALE,725,11.95,8663.75,0
2025-09-03 14:27:35,EO CE PAYTM 30Sep2025 1400,BUY,725,12.2,8845.0,0
2025-09-30 09:23:52,EO CE PERSISTENT 30Sep2025 6000,BUY,100,0.05,5.0,0
2025-06-25 12:48:33,EO CE POLYCAB 26Jun2025 6600,BUY,250,4.15,1037.5,0
2025-08-21 10:55:06,EO CE RELIANCE 28Aug2025 1470,BUY,500,3.1,1550.0,0
2025-08-06 10:34:41,EO CE SBILIFE 28Aug2025 1960,SALE,375,4.0,1500.0,0
2025-09-04 11:25:04,EO CE SBILIFE 30Sep2025 2040,SALE,375,1.9,712.5,0
2025-09-15 15:10:38,EO CE SIEMENS 30Sep2025 3500,BUY,125,20.0,2500.0,0
2025-07-25 09:28:02,EO CE SRF 31Jul2025 3400,SALE,200,1.7,340.0,0
2025-06-30 15:22:08,EO CE TORNTPHARM 31Jul2025 3700,BUY,250,23.15,5787.5,0
2025-06-19 11:05:01,EO CE SOLARINDS 26Jun2025 18500,BUY,75,10.35,776.25,0
2025-06-19 15:20:01,EO CE TRENT 26Jun2025 6200,BUY,100,6.2,620.0,0
2025-06-24 13:37:16,EO CE TRENT 26Jun2025 6300,BUY,200,14.1,2820.0,0
2025-08-22 15:09:58,EO CE TRENT 28Aug2025 5800,BUY,200,6.2,1240.0,0
2025-07-04 09:57:20,EO CE TRENT 31Jul2025 6500,BUY,100,30.1,3010.0,0
2025-07-30 12:36:12,EO CE VBL 31Jul2025 550,BUY,2050,0.4,820.0,0
2025-08-25 13:08:42,EO PE COLPAL 28Aug2025 2100,BUY,900,0.25,225.0,0
2025-08-25 13:01:52,EO PE COLPAL 28Aug2025 2180,BUY,225,0.35,78.75,0
2025-08-18 13:10:22,EO PE HINDUNILVR 28Aug2025 2300,SALE,300,0.85,255.0,0
2025-06-12 13:44:48,EO PE NCC 26Jun2025 220,BUY,1775,1.5,2662.5,0
2025-09-19 11:39:51,EO PE NESTLEIND 30Sep2025 1050,BUY,500,0.2,100.0,0
2025-08-14 12:14:59,IO CE MIDCPNIFTY 28Aug2025 13300,SALE,140,19.0,2660.0,0
2025-08-19 11:40:03,EO CE NYKAA 28Aug2025 235,SALE,3125,0.8,2500.0,0
2025-08-13 12:34:02,EO CE NYKAA 28Aug2025 240,SALE,3125,0.9,2812.5,0
2025-09-04 15:07:29,EO CE NYKAA 30Sep2025 265,SALE,6250,1.1,6875.0,0
2025-06-11 12:03:55,EO CE OIL 26Jun2025 500,BUY,3225,3.15,10158.75,0
2025-05-30 10:34:13,EO CE PAYTM 26Jun2025 1000,SALE,650,7.0,4550.0,0
2025-08-28 09:26:29,EO CE PAYTM 28Aug2025 1320,BUY,2175,0.2,435.0,0
2025-08-28 10:50:27,EO CE PAYTM 28Aug2025 1340,BUY,725,0.1,72.5,0
2025-09-30 11:30:56,EO CE PAYTM 30Sep2025 1400,BUY,725,0.05,36.25,0
2025-08-26 09:41:27,EO CE PAYTM 30Sep2025 1400,SALE,1450,19.0,27550.0,0
2025-07-23 09:49:42,EO CE PAYTM 31Jul2025 1140,SALE,1450,3.9,5655.0,0
2025-09-24 10:48:07,EO CE PERSISTENT 30Sep2025 6000,SALE,100,1.85,185.0,0
2025-06-17 15:07:48,EO CE POLICYBZR 26Jun2025 2080,BUY,325,10.05,3266.25,0
2025-06-19 11:08:17,EO CE KPITTECH 26Jun2025 1500,SALE,800,2.75,2200.0,0
2025-07-24 09:46:20,EO CE LODHA 31Jul2025 1480,BUY,450,1.55,697.5,0
2025-09-16 15:26:32,EO CE LTF 30Sep2025 255,BUY,4462,0.9,4015.8,0
2025-08-01 10:08:07,EO CE M&M 28Aug2025 3600,SALE,600,7.4,4440.0,0
2025-06-19 11:03:45,EO CE MAXHEALTH 26Jun2025 1360,BUY,525,0.2,105.0,0
2025-07-31 13:21:38,EO CE MAXHEALTH 31Jul2025 1400,SALE,1050,0.05,52.5,0
2025-07-04 10:29:24,EO CE MAXHEALTH 31Jul2025 1480,SALE,525,4.1,2152.5,0
2025-06-17 14:03:02,EO CE MCX 26Jun2025 8500,SALE,100,46.5,4650.0,0
2025-06-19 11:34:52,EO CE MCX 26Jun2025 8500,SALE,100,19.9,1990.0,0
2025-06-13 09:51:45,EO CE MCX 26Jun2025 8700,SALE,100,19.1,1910.0,0
2025-06-17 15:20:05,EO CE MCX 26Jun2025 8800,BUY,100,19.45,1945.0,0
2025-06-09 12:13:45,EO CE MCX 26Jun2025 8800,SALE,200,51.9,10380.0,0
2025-08-14 11:05:19,EO CE ICICIBANK 28Aug2025 1550,BUY,1400,0.4,560.0,0
2025-09-29 11:25:26,EO CE INDHOTEL 30Sep2025 820,BUY,4000,0.05,200.0,0
2025-09-15 13:04:38,EO CE INDHOTEL 30Sep2025 860,SALE,1000,1.5,1500.0,0
2025-06-10 10:28:43,EO CE INDIANB 26Jun2025 703.75,SALE,2850,1.2,3420.0,0
2025-08-08 11:40:40,EO CE JSWSTEEL 28Aug2025 1180,SALE,675,1.4,945.0,0
2025-06-20 09:49:39,EO CE KAYNES 26Jun2025 6000,SALE,100,41.9,4190.0,0
2025-08-05 09:57:11,EO CE KAYNES 28Aug2025 7100,SALE,100,55.25,5525.0,0
2025-08-04 13:58:52,EO CE MARICO 28Aug2025 790,SALE,1200,1.8,2160.0,0
2025-08-04 14:05:02,EO CE MARICO 28Aug2025 800,SALE,2400,1.1,2640.0,0
2025-09-04 15:29:10,EO CE MARUTI 30Sep2025 16400,SALE,50,11.5,575.0,0
2025-09-04 11:08:50,EO CE MARUTI 30Sep2025 16400,SALE,50,12.5,625.0,0
2025-08-05 11:35:58,EO CE MAXHEALTH 28Aug2025 1440,SALE,525,3.0,1575.0,0
2025-09-15 11:16:23,EO CE BAJFINANCE 30Sep2025 1100,SALE,750,1.75,1312.5,0
2025-08-07 10:27:35,EO CE BHEL 28Aug2025 260,SALE,2625,0.45,1181.25,0
2025-06-17 10:03:34,EO CE BIOCON 26Jun2025 380,BUY,2500,1.6,4000.0,0
2025-09-30 13:37:02,EO CE BOSCHLTD 30Sep2025 45500,BUY,50,0.05,2.5,0
2025-07-31 09:36:11,EO CE BPCL 28Aug2025 360,SALE,1975,1.9,3752.5,0
2025-08-18 10:06:42,EO CE BRITANNIA 28Aug2025 6000,BUY,125,5.05,631.25,0
2025-08-06 09:26:39,EO CE BRITANNIA 28Aug2025 6000,SALE,250,14.9,3725.0,0
2025-06-10 13:28:43,EO CE BSE 26Jun2025 3300,BUY,375,30.15,11306.25,0
2025-08-18 10:46:25,EO CE CHOLAFIN 28Aug2025 1640,BUY,625,2.25,1406.25,0
2025-09-22 09:43:41,EO CE CHOLAFIN 30Sep2025 1720,SALE,625,2.6,1625.0,0
2025-09-29 13:40:14,EO CE COFORGE 30Sep2025 1920,BUY,375,0.05,18.75,0
2025-07-24 09:20:36,EO CE COFORGE 31Jul2025 1960,SALE,375,2.8,1050.0,0
2025-08-12 13:29:22,EO CE BAJFINANCE 28Aug2025 960,SALE,1500,1.2,1800.0,0
2025-08-19 12:19:04,EO CE BAJFINANCE 28Aug2025 960,SALE,1500,1.45,2175.0,0
2025-09-15 11:16:23,EO CE BAJFINANCE 30Sep2025 1100,SALE,750,1.75,1312.5,0
2025-07-04 09:25:19,EO CE BAJFINANCE 31Jul2025 1070,SALE,750,1.0,750.0,0
2025-08-28 10:39:53,EO CE ANGELONE 28Aug2025 2700,BUY,250,0.05,12.5,0
2025-08-12 14:42:34,EO CE ASTRAL 28Aug2025 1400,SALE,425,3.3,1402.5,0
2025-06-19 09:32:10,EO CE AUBANK 26Jun2025 850,SALE,1000,1.4,1400.0,0
2025-07-28 13:26:36,EO CE AUBANK 31Jul2025 810,BUY,2000,0.2,400.0,0
2025-06-17 13:00:43,EO CE BAJAJFINSV 26Jun2025 2240,SALE,1000,0.75,750.0,0
2025-06-18 09:59:27,EO CE BAJAJFINSV 26Jun2025 2280,BUY,500,0.65,325.0,0
2025-06-16 12:40:01,EO CE BAJFINANCE 26Jun2025 1020,SALE,1250,1.2,1500.0,0
2025-08-01 15:01:25,EO CE BAJFINANCE 28Aug2025 1000,SALE,1500,1.8,2700.0,0
2025-07-21 10:56:27,EO CE BAJFINANCE 31Jul2025 1020,BUY,750,3.1,2325.0,0
2025-07-25 09:46:51,EO CE BAJFINANCE 31Jul2025 950,BUY,750,2.65,1987.5,0
2025-08-20 13:08:54,EO CE BEL 28Aug2025 410,SALE,2850,0.35,997.5,0
2025-08-26 15:02:16,EO CE BEL 28Aug2025 410,BUY,2850,0.05,142.5,0
2025-06-10 11:00:11,EO CE NYKAA 26Jun2025 230,BUY,2950,0.35,1032.5,0
2025-08-13 12:33:17,EO CE NYKAA 28Aug2025 240,SALE,3125,0.9,2812.5,0
2025-09-04 15:07:08,EO CE NYKAA 30Sep2025 260,BUY,6250,1.75,10937.5,0
2025-07-08 11:59:38,EO CE NYKAA 31Jul2025 230,BUY,3125,0.55,1718.75,0
2025-06-26 10:05:08,EO CE NYKAA 31Jul2025 230,SALE,3125,1.5,4687.5,0
2025-07-21 14:24:03,EO CE PATANJALI 31Jul2025 2160,SALE,300,2.9,870.0,0
2025-05-30 10:20:06,EO CE PAYTM 26Jun2025 1000,SALE,650,7.55,4907.5,0
2025-06-17 10:10:25,EO CE PAYTM 26Jun2025 1020,BUY,650,1.1,715.0,0
2025-06-25 15:12:30,EO CE PAYTM 26Jun2025 1020,BUY,1950,0.05,97.5,0
2025-06-13 10:11:38,EO CE PAYTM 26Jun2025 1080,BUY,650,0.95,617.5,0
2025-08-26 10:22:15,EO CE PAYTM 28Aug2025 1320,SALE,725,1.9,1377.5,0
2025-09-10 11:36:23,EO CE PAYTM 30Sep2025 1400,BUY,725,4.3,3117.5,0
2025-07-29 09:43:09,EO CE BAJFINANCE 31Jul2025 950,SALE,1500,0.4,600.0,0
2025-08-06 09:23:20,EO CE BOSCHLTD 28Aug2025 45000,SALE,25,85.45,2136.25,0
2025-08-05 09:20:56,EO CE BOSCHLTD 28Aug2025 45000,SALE,25,122.75,3068.75,0
2025-08-06 12:02:40,EO CE BRITANNIA 28Aug2025 6000,SALE,125,7.15,893.75,0
2025-08-04 11:22:26,EO CE BRITANNIA 28Aug2025 6500,BUY,125,9.05,1131.25,0
2025-09-30 09:43:05,EO CE BRITANNIA 30Sep2025 6400,BUY,125,0.05,6.25,0
2025-06-18 10:00:01,EO CE BSE 26Jun2025 3400,BUY,375,2.0,750.0,0
2025-08-20 13:22:11,EO CE BSE 28Aug2025 3200,BUY,375,1.0,375.0,0
2025-06-25 11:17:33,EO CE CHOLAFIN 26Jun2025 1800,BUY,1875,0.05,93.75,0
2025-08-01 11:40:36,EO CE CHOLAFIN 28Aug2025 1700,SALE,1250,1.6,2000.0,0
2025-09-24 10:29:36,EO CE COFORGE 30Sep2025 1860,SALE,375,0.9,337.5,0
2025-09-30 12:21:05,EO CE COFORGE 30Sep2025 1900,BUY,1500,0.05,75.0,0
2025-08-01 10:09:15,EO PE HINDUNILVR 28Aug2025 2300,BUY,600,3.6,2160.0,0
2025-06-26 10:03:36,EO PE HINDUNILVR 31Jul2025 2100,SALE,600,3.9,2340.0,0
2025-09-01 09:50:00,EO PE HINDZINC 30Sep2025 380,SALE,1225,1.1,1347.5,0
2025-07-01 12:43:32,IO CE BANKNIFTY 31Jul2025 59000,BUY,35,314.1,10993.5,0
2025-08-01 14:29:39,IO CE MIDCPNIFTY 28Aug2025 14000,SALE,140,9.9,1386.0,0
2025-07-31 15:18:59,IO CE MIDCPNIFTY 31Jul2025 14200,BUY,140,0.05,7.0,0
2025-04-02 13:20:31,IO CE NIFTY 03Apr2025 24000,BUY,75,1.4,105.0,0
2025-06-26 10:44:35,IO CE NIFTY 03Jul2025 25900,BUY,225,26.1,5872.5,0
2025-06-26 14:09:19,IO CE NIFTY 03Jul2025 25900,BUY,225,40.1,9022.5,0
2025-06-30 09:39:41,IO CE NIFTY 03Jul2025 26200,SALE,150,7.55,1132.5,0
2025-09-08 15:05:42,IO CE NIFTY 09Sep2025 25200,SALE,300,2.1,630.0,0
2025-08-14 10:13:55,IO CE NIFTY 14Aug2025 25200,BUY,75,0.8,60.0,0
2025-06-20 11:56:16,EO CE KPITTECH 26Jun2025 1500,BUY,400,1.8,720.0,0
2025-07-23 14:11:28,EO CE LODHA 31Jul2025 1480,SALE,450,2.3,1035.0,0
2025-07-07 10:27:25,EO CE LTF 31Jul2025 230,SALE,4462,1.5,6693.0,0
2025-06-23 09:52:25,EO CE M&M 26Jun2025 3250,SALE,175,4.65,813.75,0
2025-09-05 14:53:39,EO CE MARUTI 30Sep2025 16400,BUY,100,10.15,1015.0,0
2025-06-17 09:46:50,EO CE MCX 26Jun2025 8800,SALE,100,19.05,1905.0,0
2025-06-10 14:28:49,EO CE MCX 26Jun2025 8800,BUY,300,42.15,12645.0,0
2025-06-23 14:27:14,EO CE NAUKRI 26Jun2025 1600,BUY,750,0.8,600.0,0
2025-06-10 13:30:10,EO CE NYKAA 26Jun2025 210,SALE,2950,2.0,5900.0,0
2025-08-13 10:27:34,EO CE NYKAA 28Aug2025 230,SALE,6250,0.9,5625.0,0
2025-08-26 09:40:22,EO CE NYKAA 28Aug2025 240,BUY,3125,0.05,156.25,0
2025-06-12 09:27:35,EO CE PAYTM 26Jun2025 1020,SALE,3900,2.1,8190.0,0
2025-09-11 14:02:40,IO CE MIDCPNIFTY 30Sep2025 14000,SALE,280,5.4,1512.0,0
2025-07-30 15:10:13,IO CE MIDCPNIFTY 31Jul2025 13100,BUY,140,17.5,2450.0,0
2025-09-02 13:51:46,IO CE NIFTY 02Sep2025 24800,SALE,300,1.6,480.0,0
2025-07-02 15:00:02,IO CE NIFTY 03Jul2025 25600,SALE,150,24.85,3727.5,0
2025-07-03 12:29:12,IO CE NIFTY 03Jul2025 25700,SALE,75,2.9,217.5,0
2025-07-01 13:55:14,IO CE NIFTY 03Jul2025 25800,BUY,150,18.15,2722.5,0
